method,planner_score,planner_alpha,planning_horizon,task,visual_condition,success_mean,success_std,success_count,return_mean,return_std,return_count,episode_length_mean,episode_length_std,episode_length_count,final_distance_to_goal_mean,final_distance_to_goal_std,final_distance_to_goal_count,mean_action_norm_mean,mean_action_norm_std,mean_action_norm_count,mean_action_deviation_from_bc_mean,mean_action_deviation_from_bc_std,mean_action_deviation_from_bc_count,mean_selected_planner_score_mean,mean_selected_planner_score_std,mean_selected_planner_score_count,mean_predicted_value_mean,mean_predicted_value_std,mean_predicted_value_count,mean_policy_entropy_mean,mean_policy_entropy_std,mean_policy_entropy_count,mean_prediction_latent_mse_mean,mean_prediction_latent_mse_std,mean_prediction_latent_mse_count,mean_decision_kl_mean,mean_decision_kl_std,mean_decision_kl_count,mean_action_mse_mean,mean_action_mse_std,mean_action_mse_count,success_stderr,return_stderr,episode_length_stderr,final_distance_to_goal_stderr,mean_action_norm_stderr,mean_action_deviation_from_bc_stderr,mean_selected_planner_score_stderr,mean_predicted_value_stderr,mean_policy_entropy_stderr,mean_prediction_latent_mse_stderr,mean_decision_kl_stderr,mean_action_mse_stderr
bc_plus_de_vjepa_value_planner,value_score,0.1,1,button-press-v3,brightness,0.35,0.48099473199130766,60,63.8806603461856,23.192263088307794,60,163.66666666666666,49.9697083382766,60,0.056044753505727685,0.03527984272017405,60,0.790682826195912,0.03799649222297708,60,0.0016201671949072729,0.001790609731526337,60,-0.6638651721140579,0.0707681277970796,60,0.6638718506669771,0.07077045866818257,60,-2.3102964019738517,0.538379989584089,60,0.0077057215225015555,0.0008916790936404818,60,3.9878466638498833,1.6179796618437685,60,0.0023508594711260425,0.0005671456281165461,60,0.06209615288719448,2.9941082900625693,6.451061606966238,0.0045546081104017025,0.004905326053129662,0.00023116672232528123,0.009136126013345581,0.009136426927511047,0.06950455778634997,0.00011511527599436366,0.20888027616077412,7.321818575232426e-05
bc_plus_de_vjepa_value_planner,value_score,0.1,1,button-press-v3,clean,0.9166666666666666,0.2787178067853021,60,66.14991816584288,37.506079367144245,60,80.68333333333334,36.596976658803,60,0.019913266282928967,0.0017420911945729251,60,0.8507092173128525,0.04449608826051062,60,0.014321199559272208,0.007274503378423223,60,-0.6011781357691388,0.07930564385536071,60,0.6012696226987916,0.07928364616817049,60,-2.8221020828158245,0.7057409943328713,60,0.0036842066308906125,0.0005840352803275824,60,0.7907162575957012,0.4327598564817592,60,0.0009732419117112954,0.0005279267366611002,60,0.035982314132364385,4.842014025682776,4.724649370702853,0.00022490300613851744,0.0057444202934777665,0.0009391343478854245,0.010238314597068952,0.010235474707864192,0.09111077059290244,7.53986304768769e-05,0.055869057235365505,6.815504863686899e-05
bc_plus_de_vjepa_value_planner,value_score,0.1,1,drawer-open-v3,background_shift,0.0,0.0,60,662.5205532779238,273.0940817292781,60,200.0,0.0,60,0.1579153058351939,0.043882844581951255,60,0.3588137974825998,0.05578753265941237,60,4.9177607579622426e-06,1.6667760677802792e-05,60,-0.5252198718972504,0.031111466648425158,60,0.5252198778477808,0.031111466260701253,60,-2.0201122740656134,0.3608889364665297,60,0.009477391600919266,0.001851101130570683,60,127.15368930522693,61.13694323666623,60,0.008506570058252692,0.0022056880359206405,60,0.0,35.25629434951004,0.0,0.0056652508750035194,0.007202139497196882,2.151798650790035e-06,0.004016473073514604,0.004016473023459663,0.046590561358845865,0.00023897612836153251,7.892745433121215,0.0002847531010016529
bc_plus_de_vjepa_value_planner,value_score,0.1,1,drawer-open-v3,brightness,0.0,0.0,60,267.9949250305064,34.59558188077239,60,200.0,0.0,60,0.19001428585031951,6.402564084920447e-05,60,0.7281981482679645,0.11742502898818269,60,0.001151273718996284,0.0015358105878457472,60,-0.44068600987208384,0.055820909861639,60,0.4406902259842803,0.05582463212647669,60,-6.186102668245634,1.0139978124090634,60,0.006592614526549976,0.0006449113880254719,60,170.56163051693858,120.04973415628076,60,0.008068207283912974,0.005046390705832582,60,0.0,4.466270415886218,0.0,8.26567469130754e-06,0.01515950605663849,0.0001982722943218534,0.007206448475475773,0.0072069290177999915,0.13090655468503515,8.325770218673872e-05,15.49835403679677,0.0006514862387381827
bc_plus_de_vjepa_value_planner,value_score,0.1,1,drawer-open-v3,clean,1.0,0.0,60,358.9771170478464,32.6138700456199,60,92.26666666666667,7.01781429749493,60,0.027784663114436465,0.0013366437679026724,60,1.1865111676648241,0.018861792939456466,60,0.007924302016855012,0.0028369902092431425,60,-0.5367065624818745,0.012886833172206224,60,0.5367413960019155,0.01288509724275575,60,-8.411755873281619,0.47947931204628585,60,0.003169362993640547,0.00030397081746435275,60,1.1750987071532228,0.23396132894243388,60,0.0011177410133891058,0.0004108477837037736,60,0.0,4.210432518068626,0.9059959300324721,0.00017255996842996607,0.002435046997804251,0.00036625386112507286,0.0016636830087102667,0.0016634589011818707,0.06190051301354181,3.924246379241643e-05,0.03020427768835339,5.3040220803698066e-05
bc_plus_de_vjepa_value_planner,value_score,0.1,1,reach-v3,background_shift,0.15,0.3600847357902756,60,697.3566690808489,307.86008843459496,60,177.76666666666668,53.71436277534699,60,0.2396014904740256,0.090432930899228,60,0.670470321358425,0.04903800605963419,60,2.441987977363169e-06,9.55019133347656e-06,60,-0.4453670957053595,0.03514193817190646,60,0.4453670976176752,0.03514193953517983,60,-2.906757795455334,0.25860258048894463,60,0.012653958369629173,0.0019928989744332874,60,3.2570518857708595,1.2478744347963349,60,0.0014110442691988852,0.0004002946955459733,60,0.04648673949797451,39.74456651563763,6.934494416035417,0.011674841177381205,0.0063307793600060535,1.232924399588304e-06,0.004536804709774815,0.004536804885772649,0.03338544958399819,0.00025728215128846543,0.16109989680413994,5.1677822980824094e-05
bc_plus_de_vjepa_value_planner,value_score,0.1,1,reach-v3,brightness,0.0,0.0,60,738.4306649025091,350.40410612608116,60,200.0,0.0,60,0.23735056298712387,0.057125240477321274,60,0.9123300821309288,0.05216106060602453,60,0.0004154742153477855,0.00035055042049720854,60,-0.6080925508886577,0.02767797446344799,60,0.6080937129482626,0.027677970537823428,60,-4.6557803086241085,0.32689582724294564,60,0.006655242957892673,0.0005813245667657336,60,4.9967291545365,1.7855067985100974,60,0.002784159971337734,0.0006888498606144254,60,0.0,45.23697558230029,0.0,0.00737483683389197,0.006733963968254959,4.525586468638986e-05,0.003573211138456274,0.0035732106316603224,0.04220206982855417,7.504867886083092e-05,0.23050793650565762,8.893013460656566e-05
bc_plus_de_vjepa_value_planner,value_score,0.1,1,reach-v3,clean,0.43333333333333335,0.4997174342809082,60,832.4893050204131,512.8795151087542,60,134.35,76.10314699833935,60,0.11096485612828828,0.0650955942462562,60,0.595230129372608,0.10363547019387773,60,0.015357336023028405,0.010542115169792294,60,-0.6498340061397169,0.1485829665156583,60,0.6499443887025611,0.1485221941465391,60,-6.3029232195283615,0.6509639507840106,60,0.004846534279175989,0.0018570666588212847,60,3.5415540768460914,3.1435245741292275,60,0.0023284529256479133,0.0023209087888213303,60,0.06451324335931523,66.21246068757134,9.82487403061811,0.00840380508090752,0.013379281671242119,0.0013609812162135376,0.019181978494841295,0.019174132815724356,0.08403908467892858,0.00023974627474706287,0.405827277466542,0.000299628036239048
bc_plus_de_vjepa_value_planner,value_score,0.3,1,button-press-v3,background_shift,0.7666666666666667,0.4265218680850986,60,50.505080029001924,27.55764093878067,60,105.18333333333334,52.836649987682826,60,0.02226984464915253,0.011614007715701405,60,0.7753203124588234,0.02657102677616388,60,0.0,0.0,60,-0.48139391520553265,0.042896451237061706,60,0.48139391520553265,0.042896451237061706,60,-0.9063998028507915,0.48800273455929827,60,0.010568969091004233,0.0016327965832944908,60,3.628019663528709,1.1453278223179386,60,0.0011686366459055513,0.0002618283150047189,60,0.05506373639622879,3.5576761472220415,6.82118218238953,0.0014993619488545328,0.003430304806523802,0.0,0.005537908041751284,0.005537908041751284,0.06300088212839469,0.0002107931324947978,0.1478611860595128,3.3801890119294194e-05
bc_plus_de_vjepa_value_planner,value_score,0.3,1,button-press-v3,brightness,0.35,0.48099473199130766,60,63.706277139687494,22.926293701964532,60,163.86666666666667,49.707778836276304,60,0.05718063762846372,0.0357578427741012,60,0.7918130966617215,0.036563326907010196,60,1.0095000672497987e-05,3.77482161990483e-05,60,-0.6630109495053006,0.0707804262413752,60,0.6630109973790524,0.07078042545703321,60,-2.3010700612542885,0.5321771567195115,60,0.0077157458456427784,0.0009057925724727563,60,3.972800141087843,1.6138260013401697,60,0.0023563650438193757,0.0005728711948663032,60,0.06209615288719448,2.959771789932287,6.417246653661987,0.0046163176520132385,0.004720305206426268,4.873273756265036e-06,0.009137713735676954,0.009137713634418837,0.06870377550688941,0.00011693731827684532,0.20834404089556618,7.395735324130453e-05
bc_plus_de_vjepa_value_planner,value_score,0.3,1,button-press-v3,clean,0.9333333333333333,0.2515488742932317,60,63.65205393771042,33.649307355180504,60,78.63333333333334,33.13248529647156,60,0.019822692003426835,0.0014111527237502589,60,0.8486181683067962,0.0430084517586704,60,0.000338964599022885,0.0005052309786110199,60,-0.5930604899366367,0.07246100388311587,60,0.5930634847676731,0.07246075580553438,60,-2.7539705007725623,0.6314122795230541,60,0.003691453311246938,0.0005146015329183127,60,0.7515451717448928,0.3816781790630674,60,0.0009926332888517957,0.0005602333362825424,60,0.03247482002983031,4.344106899934294,4.277385459056548,0.0001821790332679996,0.005552367246916518,6.522503887161852e-05,0.009354675376292624,0.009354643349614567,0.08151497477278837,6.643477223084777e-05,0.04927444103740108,7.23258127137502e-05
bc_plus_de_vjepa_value_planner,value_score,0.3,1,drawer-open-v3,background_shift,0.0,0.0,60,662.4850565825733,273.1192045496279,60,200.0,0.0,60,0.15791532364146896,0.043881899990139805,60,0.3588244209879389,0.05577979520701417,60,9.447428359029194e-08,7.317946539801549e-07,60,-0.5252095231674612,0.03109464712355202,60,0.5252095231972634,0.031094647092686063,60,-2.020084851935506,0.36070356170418455,60,0.00947645379587387,0.0018517322697604503,60,127.27809799655371,61.352908133633264,60,0.008508133104690691,0.0022080306911298033,60,0.0,35.25953769167086,0.0,0.005665128928725029,0.007201140596387539,9.447428359029196e-08,0.004014301682190444,0.004014301678205667,0.04656662957993354,0.00023905760808056947,7.920626381431839,0.00028505553648868604
bc_plus_de_vjepa_value_planner,value_score,0.3,1,drawer-open-v3,brightness,0.0,0.0,60,267.4309591857759,34.17097125797726,60,200.0,0.0,60,0.1900138420829033,6.47119804599242e-05,60,0.7273752636710803,0.11798644853738109,60,5.046992756736775e-06,1.5929129919166716e-05,60,-0.44086682302939395,0.05647288312708096,60,0.4408668395299465,0.05647290094029753,60,-6.179659033834935,1.024916452907049,60,0.006605901290119315,0.0006333093476505217,60,169.4903910533137,120.33375918296558,60,0.008064471669900134,0.005043608130786191,60,0.0,4.411453420195941,0.0,8.354280754046207e-06,0.015231985008781179,2.0564418298835662e-06,0.007290617862116746,0.0072906201617931165,0.1323161451120993,8.17598852149318e-05,15.535021510071983,0.0006511270098443745
bc_plus_de_vjepa_value_planner,value_score,0.3,1,drawer-open-v3,clean,1.0,0.0,60,372.69555082710366,36.81984853968001,60,93.03333333333333,6.653574715682928,60,0.02757567545789655,0.001183195382910353,60,1.186707779730025,0.023127656252467408,60,0.00016634543587666555,0.000186764093383329,60,-0.5388660182095573,0.013984052845126868,60,0.5388669534977492,0.013983965158469076,60,-8.303107665674224,0.5643045057074781,60,0.0029976240660746964,0.00028777771604567373,60,1.1064955861973538,0.22159897399539588,60,0.0010401162590258405,0.00034702112287698033,60,0.0,4.753422006802005,0.8589728022195576,0.00015274986711071015,0.002985767583420537,2.4111140778105333e-05,0.0018053334593886934,0.0018053221390898497,0.0728513984264957,3.715194338848338e-05,0.02860830452736062,4.4800234322824746e-05
bc_plus_de_vjepa_value_planner,value_score,0.3,1,reach-v3,background_shift,0.15,0.3600847357902756,60,697.3599105416334,307.86266786308863,60,177.76666666666668,53.71436277534699,60,0.23960925111136683,0.09043597753514244,60,0.6704678452597882,0.04903907933777642,60,0.0,0.0,60,-0.44537493555147384,0.03514511429181867,60,0.44537493555147384,0.03514511429181867,60,-2.906789362105009,0.2586498703531438,60,0.012654391406221028,0.0019926052961634,60,3.2568714309774736,1.2478715875659858,60,0.0014110703743126843,0.0004002951850814169,60,0.04648673949797451,39.744899518424255,6.934494416035417,0.011675234496386492,0.00633091791961841,0.0,0.004537214745092333,0.004537214745092333,0.033391554679214445,0.0002572442375868515,0.16109952922828244,5.1677886179578104e-05
bc_plus_de_vjepa_value_planner,value_score,0.3,1,reach-v3,brightness,0.0,0.0,60,737.6133777352808,349.88200432549604,60,200.0,0.0,60,0.2377394030136071,0.05748243422691179,60,0.9126126493761937,0.05233515580583264,60,1.0613501071929934e-06,5.852810288820196e-06,60,-0.6079507568031549,0.02765565949508909,60,0.6079507588893176,0.02765565753941857,60,-4.656634842544794,0.3265384586480798,60,0.006651428318485462,0.000580049824861274,60,4.996285376631034,1.7986128807937032,60,0.0027833464315497928,0.0006895418671994087,60,0.0,45.169572529677254,0.0,0.007420950348676418,0.00675643956190534,7.55594559237068e-07,0.0035703302884287687,0.0035703300359527903,0.042155933741341745,7.488411038860811e-05,0.2321999244529386,8.901947227253588e-05
bc_plus_de_vjepa_value_planner,value_score,0.3,1,reach-v3,clean,0.43333333333333335,0.4997174342809082,60,811.8044098203334,508.6795753754616,60,133.91666666666666,76.62727125876904,60,0.11483665521099409,0.07017482771603442,60,0.609395508890764,0.09970500893509023,60,0.0008850577829639879,0.0017586599279458776,60,-0.6473323281346061,0.14720287746720082,60,0.6473436794915991,0.14719604410525322,60,-6.255641084694838,0.6548042043801705,60,0.004975364859621347,0.001979208785407718,60,3.708864694800174,3.294898864718581,60,0.0023650589941287426,0.0024230277601055596,60,0.06451324335931523,65.67025079950076,9.892538181684358,0.009059531302239198,0.012871861304635537,0.00022704202041922398,0.019003809764809327,0.01900292758157527,0.0845348592863666,0.00025551475548505004,0.4253696143497596,0.00031281153874290307
bc_plus_vjepa_value_planner,value_score,0.0,1,button-press-v3,background_shift,0.31666666666666665,0.4691017983072983,60,82.28142036772724,28.826796314602763,60,162.33333333333334,55.83956032397766,60,0.05201113104370145,0.03655254293251086,60,0.7272888610122707,0.06560876670823998,60,0.16054084169889146,0.002905267980989553,60,-0.5414593648406999,0.04262780495912665,60,0.5414593648406999,0.04262780495912665,60,-1.203792820520967,0.387058251020944,60,0.01169600925243294,0.0010516032119089371,60,3.6570984666107105,2.2903986594424652,60,0.0013027663913185443,0.0005036494892790206,60,0.06056078175067056,3.7215234016989944,7.20885623981033,0.004718913001304873,0.008470055360874034,0.0003750684835547395,0.005503225956402515,0.005503225956402515,0.04996900534054286,0.0001357613908847181,0.29568919547321537,6.502086947678393e-05
bc_plus_vjepa_value_planner,value_score,0.0,1,button-press-v3,brightness,0.6,0.4940321817555709,60,60.448496144611426,22.572404555545315,60,140.05,49.731627218126604,60,0.04379420243998915,0.034817326886351425,60,0.7242488188015057,0.05516284723804167,60,0.15992316320025876,0.0033456583302673717,60,-0.6607122699977467,0.06920060722011413,60,0.6607122699977467,0.06920060722011413,60,-2.5756720659035497,0.5729333531699217,60,0.008685485248894063,0.0009301684259497514,60,3.4039129433561524,1.7085147690038511,60,0.002928098033868484,0.0007207559680926802,60,0.06377928041432805,2.914084897582781,6.420325466519994,0.00449489757300996,0.007121492956077306,0.0004319226331741881,0.008933759977031426,0.008933759977031426,0.07396537784379596,0.00012008422742904513,0.2205683082367109,9.304919537008516e-05
bc_plus_vjepa_value_planner,value_score,0.0,1,button-press-v3,clean,0.4166666666666667,0.4971671160112441,60,131.67714113388266,61.38722092517419,60,147.78333333333333,62.38809416695873,60,0.05587150208876377,0.039271212324015675,60,0.7981105369565007,0.06768223660867856,60,0.1592389244815808,0.0027825672381802105,60,-0.7514016981372522,0.1144076010965362,60,0.7514016981372522,0.1144076010965362,60,-3.6083002411164817,0.9962828346882716,60,0.005096861814306822,0.0012371737122060804,60,2.2619983784386988,2.4410780099615046,60,0.0015318963106121062,0.0015684955012533579,60,0.06418399868645064,7.925056143771837,8.054268323675041,0.005069891710542939,0.008737739173982734,0.0003592278857724774,0.01476995779088087,0.01476995779088087,0.1286195608953331,0.0001597184394579919,0.315141815979135,0.00020249189849851697
bc_plus_vjepa_value_planner,value_score,0.0,1,drawer-open-v3,background_shift,0.0,0.0,60,248.9018876559336,44.513983116245214,60,200.0,0.0,60,0.18999745039924004,1.9749122561004528e-05,60,0.33814012025638174,0.04008032184338023,60,0.15981855554909755,0.0025035402867583084,60,-0.5093653106900553,0.03757810330109845,60,0.5093653106900553,0.03757810330109845,60,-2.1005506444126367,0.42111961890189314,60,0.009998306797235273,0.000966328709407102,60,89.58970445953558,25.750816485016543,60,0.008632320451472575,0.002083035003628565,60,0.0,5.746730509419194,0.0,2.5496007593659902e-06,0.005174347300334833,0.0003232056612391423,0.004851312275573875,0.004851312275573875,0.054366309025608205,0.0001247524999498604,3.3244161132570826,0.0002689186626206846
bc_plus_vjepa_value_planner,value_score,0.0,1,drawer-open-v3,brightness,0.03333333333333333,0.18102033471939252,60,324.04931648271634,72.25272040302725,60,199.43333333333334,3.1642423071773558,60,0.18441837865571203,0.029253344548696724,60,0.8653788498636089,0.09772210613685349,60,0.15369384550088683,0.005247797563694151,60,-0.4541789622823801,0.0663390369812001,60,0.4541789622823801,0.0663390369812001,60,-5.85927024387203,0.6958751929126444,60,0.007280359946434041,0.0011208124422681398,60,160.95202595714701,173.8847943135035,60,0.007637256396934526,0.004700135430250819,60,0.023369624723103315,9.327786094636846,0.4085019253020944,0.003776590541932331,0.012615869654144905,0.0006774877522818433,0.008564332847720863,0.008564332847720863,0.08983710110631818,0.0001446962641042189,22.44843041783004,0.0006067848748760284
bc_plus_vjepa_value_planner,value_score,0.0,1,drawer-open-v3,clean,0.2,0.4033755872716887,60,304.4833251929086,116.71161868384337,60,183.88333333333333,35.47789556112831,60,0.15230822633733734,0.06585746355558167,60,1.0665641833733719,0.054401469509705314,60,0.14849353083409975,0.004308202722356305,60,-0.5377022715517773,0.0657086129632902,60,0.5377022715517773,0.0657086129632902,60,-6.608573307930974,1.8414566016752014,60,0.008931591116881694,0.0030886854672704843,60,46.36799441417822,76.58882786188363,60,0.007850026491542268,0.005781554583000844,60,0.05207556439232956,15.067405182381192,4.580176622224532,0.008502161985807657,0.007023199514009974,0.0005561865798590475,0.008482945456973723,0.008482945456973723,0.23773102503505866,0.0003987475792137153,9.887575160487396,0.0007463954871717145
bc_plus_vjepa_value_planner,value_score,0.0,1,reach-v3,background_shift,0.11666666666666667,0.3237317715130933,60,656.6604859321486,356.3381282445108,60,184.2,44.09573560226753,60,0.24975869776000426,0.11714207868079635,60,0.5987868235655581,0.07597519215009735,60,0.15987658490998186,0.002617229900522767,60,-0.4576213646114702,0.029849016457377954,60,0.4576213646114702,0.029849016457377954,60,-2.9788727446308965,0.6495786703054492,60,0.013650746852511797,0.0012684144037417697,60,3.403655693121531,1.167709187413925,60,0.0017461524424137267,0.000560487164282514,60,0.04179359199028117,46.0030545436571,5.692734987544921,0.015122977329028104,0.009808355130741183,0.00033788292726402567,0.003853491454669864,0.003853491454669864,0.08386024573815211,0.00016375159539271615,0.15075060786891756,7.235858176763991e-05
bc_plus_vjepa_value_planner,value_score,0.0,1,reach-v3,brightness,0.15,0.3600847357902755,60,688.6443724753682,331.1645011157856,60,178.91666666666666,50.76442490719452,60,0.19004005596103346,0.07538807312646091,60,0.7627225315414934,0.07282631199827436,60,0.15922385166705058,0.0027429140897767567,60,-0.5775258168015053,0.07127916347818482,60,0.5775258168015053,0.07127916347818482,60,-4.741542843752811,0.6071835312436985,60,0.007586808798412768,0.0009841645357299212,60,4.36878137056597,3.1256188136423275,60,0.0030640296619101923,0.001371714515042529,60,0.046486739497974494,42.753153255884165,6.5536590748453785,0.009732558390715,0.009401836451167399,0.0003541086863261018,0.009202100436086857,0.009202100436086857,0.07838705681994183,0.00012705509522699797,0.4035156537276439,0.00017708758241702325
bc_plus_vjepa_value_planner,value_score,0.0,1,reach-v3,clean,0.4166666666666667,0.4971671160112442,60,747.7143487523501,431.4736801299685,60,139.66666666666666,73.54939921096422,60,0.13179850397042128,0.08896692468199817,60,0.5653322933836563,0.11681400720443606,60,0.15917186827818694,0.0037739074420114556,60,-0.6484383381481293,0.1552105873068094,60,0.6484383381481293,0.1552105873068094,60,-6.491528464918744,0.750679463896369,60,0.005286037205387935,0.0019334039785226303,60,3.641216250238507,3.431380569628335,60,0.0021171923968921905,0.0018060547015158461,60,0.06418399868645065,55.7030125823398,9.495186608920845,0.011485580588555616,0.015080623483551136,0.00048720935576795335,0.020037600659811503,0.020037600659811503,0.0969123020670183,0.00024960138034364364,0.4429893266890087,0.00023316065937701596
